Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2021","2021","kt","543236.558452","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2022","2022","kt","544736.263828","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6987","Solid Food Waste","2023","2023","kt","546063.788101","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1990","1990","kt","136709.519987","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1991","1991","kt","139183.854796","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1992","1992","kt","144946.378648","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1993","1993","kt","147769.745468","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1994","1994","kt","150593.759436","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1995","1995","kt","153279.957462","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1996","1996","kt","155771.176223","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1997","1997","kt","158210.944963","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1998","1998","kt","160584.262389","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","1999","1999","kt","163046.442428","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2000","2000","kt","165613.909195","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2001","2001","kt","167716.570536","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2002","2002","kt","169821.200134","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2003","2003","kt","172059.144373","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2004","2004","kt","174279.990957","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2005","2005","kt","176546.056826","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2006","2006","kt","178932.401396","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2007","2007","kt","181686.402476","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2008","2008","kt","184169.147788","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2009","2009","kt","186515.808914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2010","2010","kt","189337.840069","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2011","2011","kt","191761.92228","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2012","2012","kt","194197.647016","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2013","2013","kt","196643.66674","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2014","2014","kt","201941.96209","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2015","2015","kt","204307.56233","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2016","2016","kt","206886.80383","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2017","2017","kt","209434.599946","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2018","2018","kt","211386.1521","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2019","2019","kt","213526.233727","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2020","2020","kt","215692.857713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2021","2021","kt","217732.028829","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2022","2022","kt","219441.031488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6988","Domestic Wastewater","2023","2023","kt","220719.537713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1990","1990","kt","23156.368234","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1991","1991","kt","23901.157309","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1992","1992","kt","25187.095199","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1993","1993","kt","25332.112461","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1994","1994","kt","25812.350198","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1995","1995","kt","28580.434819","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1996","1996","kt","28853.521795","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1997","1997","kt","28112.728339","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1998","1998","kt","27579.506063","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","1999","1999","kt","28870.932132","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2000","2000","kt","29134.314378","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2001","2001","kt","30221.453063","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2002","2002","kt","30545.494793","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2003","2003","kt","30679.559909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2004","2004","kt","29930.465714","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2005","2005","kt","30309.098435","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2006","2006","kt","30501.528748","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2007","2007","kt","31592.994819","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2008","2008","kt","34016.984501","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2009","2009","kt","32004.417475","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2010","2010","kt","33400.924578","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2011","2011","kt","37239.091728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2012","2012","kt","38407.468218","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2013","2013","kt","43879.37231","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2014","2014","kt","37759.349192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2015","2015","kt","35556.497435","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2016","2016","kt","35982.831145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2017","2017","kt","36046.417083","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2018","2018","kt","36109.402147","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2019","2019","kt","36109.402147","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2020","2020","kt","36109.402147","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2021","2021","kt","34567.203473","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2022","2022","kt","34567.203473","I","Value imputed by a receiving agency"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6989","Industrial Wastewater","2023","2023","kt","34567.203473","I","Value imputed by a receiving agency"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1990","1990","kt","19732.641907","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1991","1991","kt","19782.646038","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1992","1992","kt","19869.365041","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1993","1993","kt","19934.792308","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1994","1994","kt","20080.068063","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1995","1995","kt","20226.702226","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1996","1996","kt","20293.675778","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1997","1997","kt","20316.616461","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1998","1998","kt","20230.174874","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","1999","1999","kt","20322.637325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2000","2000","kt","20432.431603","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2001","2001","kt","20443.779874","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2002","2002","kt","20500.794141","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2003","2003","kt","20588.383867","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2004","2004","kt","20686.480991","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2005","2005","kt","20775.547863","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2006","2006","kt","20880.067727","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2007","2007","kt","21014.273988","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2008","2008","kt","21150.046126","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2009","2009","kt","21192.032973","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2010","2010","kt","21331.274508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2011","2011","kt","21455.013666","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2012","2012","kt","21510.250953","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2013","2013","kt","21533.336797","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2014","2014","kt","21564.901972","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2015","2015","kt","21565.608977","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2016","2016","kt","21600.121199","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2017","2017","kt","21651.501943","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2018","2018","kt","21710.279036","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2019","2019","kt","21697.805945","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2020","2020","kt","21693.351123","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2021","2021","kt","21788.005684","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2022","2022","kt","21782.982752","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","142","Asia","723113","Emissions (CO2eq) (AR5)","6990","Incineration","2023","2023","kt","21757.43895","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1990","1990","kt","12978.706015","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1991","1991","kt","13218.532844","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1992","1992","kt","38329.977417","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1993","1993","kt","38502.57463","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1994","1994","kt","39892.679769","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1995","1995","kt","41102.920597","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1996","1996","kt","42894.541315","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1997","1997","kt","45221.93874","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1998","1998","kt","47331.515479","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","1999","1999","kt","49839.033898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2000","2000","kt","51406.126713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2001","2001","kt","53391.054092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2002","2002","kt","58254.99386","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2003","2003","kt","60029.140942","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2004","2004","kt","58917.996272","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2005","2005","kt","61468.973917","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2006","2006","kt","63000.438234","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2007","2007","kt","60558.26878","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2008","2008","kt","58013.102535","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2009","2009","kt","60194.44923","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2010","2010","kt","66731.536492","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2011","2011","kt","72585.156177","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2012","2012","kt","71597.960539","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2013","2013","kt","88290.397292","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2014","2014","kt","91331.363686","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2015","2015","kt","91896.733371","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2016","2016","kt","93831.284386","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2017","2017","kt","94317.260264","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2018","2018","kt","90178.576725","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2019","2019","kt","94018.155596","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2020","2020","kt","105420.004909","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2021","2021","kt","106601.578033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","kt","106601.578033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2023","2023","kt","106601.578033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1990","1990","kt","12375.739207","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1991","1991","kt","11820.443078","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1992","1992","kt","12974.925168","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1993","1993","kt","13167.281478","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1994","1994","kt","13979.052815","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1995","1995","kt","13129.782378","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1996","1996","kt","12392.05906","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1997","1997","kt","11389.649033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1998","1998","kt","11281.446995","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","1999","1999","kt","10447.813025","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2000","2000","kt","10700.539577","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2001","2001","kt","10448.335429","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2002","2002","kt","10747.11713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2003","2003","kt","9731.271166","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2004","2004","kt","9426.914877","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2005","2005","kt","11202.899841","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2006","2006","kt","10808.841432","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2007","2007","kt","10577.149791","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2008","2008","kt","11341.097386","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2009","2009","kt","9146.100455","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2010","2010","kt","9252.514999","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2011","2011","kt","10954.670307","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2012","2012","kt","11564.31717","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2013","2013","kt","11264.248532","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2014","2014","kt","11382.850257","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2015","2015","kt","11213.774684","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2016","2016","kt","10731.747008","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","150","Europe","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2017","2017","kt","10893.873298","E","Estimated value"
